SUBJECT,SURVEY_DAY,ADM0_NAME,items,length
384,1,Romania,"['apa', 'bulion de rosii', 'carne de porc', 'carne de vita', 'cartofi', 'castravete', 'ceapa', 'ceapa rosie', 'compot', 'dulceata', 'faina', 'gris', 'lapte', 'masline', 'miere de albine', 'morcovi', 'mustar', 'orez', 'otet', 'ou (crud)', 'paine', 'pepene', 'piersica', 'piper', 'pufuleti', 'sare', 'telina', 'ulei', 'varza murata', 'verdeata', 'zahar']",31
385,1,Romania,"['apa', 'ardei gras', 'branza', 'bulion de carne', 'bulion de gaina', 'carne de pasare', 'ceapa', 'dulceata', 'lapte', 'mamaliga', 'morcovi', 'orez', 'paine', 'piper', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",20
386,1,Romania,"['bors crud', 'branza topita', 'cacao', 'carne', 'carne de vita', 'cartofi', 'cascaval', 'castravete murat', 'ceapa', 'faina', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'patrunjel radacina', 'piersica', 'rosii in bulion', 'salam italian', 'salata verde', 'sare', 'supa de oase', 'ulei', 'usturoi', 'verdeata', 'zahar']",26
387,1,Romania,"['apa', 'apa minerala', 'ardei gras', 'bors crud', 'carne de pasare', 'carne de porc', 'cartofi', 'ceai de fructe', 'ceapa', 'condimente', 'faina', 'fasole verde', 'lapte', 'marar', 'miere de albine', 'morcovi', 'otet', 'ou (crud)', 'ou preparat', 'paine', 'pasta de rosii', 'patrunjel radacina', 'pepene galben', 'pepene verde', 'pesmet', 'pruna', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'varza', 'verdeata']",34
388,1,Romania,"['apa', 'ardei', 'ardei gras', 'bulion de gaina', 'carne de pasare', 'carne de vita tocata', 'ceapa', 'cereale', 'ciocolata (baton)', 'faina', 'lapte', 'mamaliga', 'mar', 'morcovi', 'orez', 'paine', 'para', 'peste preparat', 'piper', 'rosie', 'sare', 'smantana', 'sunca', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",29
389,1,Romania,"['apa', 'ardei gras', 'bors crud', 'bulion de carne', 'caise', 'carne', 'cartofi', 'cartofi pai', 'ceapa', 'ketchup', 'lapte', 'morcovi', 'orez', 'paine', 'patrunjel radacina', 'pepene verde', 'piper', 'rosie', 'sare', 'ulei', 'verdeata']",21
390,1,Romania,"['ardei', 'carne de porc', 'cartofi pai', 'cimbru', 'ou ochi', 'paine', 'piper', 'portocala', 'rosie', 'sare', 'ulei', 'varza']",12
391,1,Romania,"['apa', 'branza', 'cacao', 'ceai', 'condimente', 'crenvursti', 'drojdie', 'faina', 'lapte', 'paine', 'pasta de rosii', 'rosie', 'sare', 'sunca', 'ulei', 'zahar']",16
392,1,Romania,"['apa', 'ceapa', 'ciocolata', 'drojdie', 'faina', 'fasole boabe', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pasta de rosii', 'patrunjel', 'piper', 'rosie', 'salam', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",23
393,1,Romania,"['apa', 'bors crud', 'carne de porc', 'cartofi', 'ceai de chimen', 'ceapa', 'dulceata', 'lapte', 'margarina', 'morcovi', 'paine', 'paine de casa', 'patrunjel radacina', 'pepene galben', 'rosie', 'sare', 'suc', 'verdeata']",18
394,1,Romania,"['apa', 'ardei', 'banana', 'bors crud', 'branza', 'branza topita', 'carne de pui', 'ceai', 'ceapa', 'ciuperci', 'condimente', 'dovlecel', 'drojdie', 'faina', 'morcovi', 'paine', 'pasta de rosii', 'patrunjel radacina', 'rosie', 'sare', 'ulei', 'verdeata', 'vinete']",23
395,1,Romania,"['apa', 'ardei gras', 'ardei iute', 'arome', 'bors crud', 'bulion de carne', 'carne', 'ceapa', 'gem', 'lapte', 'mar', 'morcovi', 'orez', 'otet', 'ou (crud)', 'paine', 'patrunjel radacina', 'peste', 'peste preparat', 'piper', 'rosie', 'rosii in bulion', 'sare', 'supa de oase', 'ulei', 'usturoi', 'verdeata']",27
396,1,Romania,"['ardei', 'biscuiti', 'bors crud', 'cacao', 'carne', 'ceapa', 'ciuperci', 'condimente', 'dulceata', 'faina', 'lapte', 'mar', 'marar', 'mazare verde', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'pepene verde', 'piersica', 'piper', 'rosie', 'rosii in bulion', 'sare', 'supa de oase', 'ulei', 'unt', 'verdeata', 'zahar']",32
397,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'ceapa', 'condimente', 'corn', 'faina', 'fasole verde', 'fructe', 'morcovi', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",20
398,1,Romania,"['apa', 'branza telemea', 'cartof natur', 'ceapa', 'ciocolata', 'fasole verde', 'friptura porc', 'marar', 'morcovi', 'paine', 'pate', 'piper', 'rosie', 'sare', 'smantana', 'suc', 'unt']",17
399,1,Romania,"['apa', 'branza', 'branza telemea', 'bulion de carne', 'carne de pui la gratar', 'ceapa', 'condimente', 'gem', 'morcovi', 'orez', 'paine', 'paste fainoase', 'piper', 'sare', 'ulei', 'unt']",16
400,1,Romania,"['cola', 'inghetata', 'mici la gratar', 'paine', 'unt']",5
401,1,Romania,"['apa', 'banana', 'biscuiti', 'cartofi', 'castravete murat', 'ceai', 'ceapa', 'ficat pasare preparat', 'iaurt', 'lapte', 'mar', 'morcovi', 'orez', 'paine', 'rosie', 'salam de vara', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",23
402,1,Romania,"['apa', 'ceapa', 'gris', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'portocala', 'sare', 'telina', 'ulei', 'verdeata', 'zahar']",14
403,1,Romania,"['apa', 'ardei gras', 'banana', 'bors crud', 'cacao', 'cartofi', 'ceapa', 'dulceata', 'faina', 'fasole verde', 'lapte', 'margarina', 'morcovi', 'ou ochi', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'smantana', 'spanac', 'telina', 'ulei', 'usturoi', 'varza', 'verdeata', 'zahar']",26
404,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cafea 3 in 1', 'cartofi', 'ceapa', 'ceapa verde', 'corn', 'costita afumata', 'faina', 'fasole boabe', 'iaurt', 'inghetata', 'kaizer', 'marar', 'morcovi', 'ou preparat', 'paine', 'pastarnac', 'patrunjel', 'patrunjel radacina', 'piersica', 'piper', 'rosie', 'sare', 'suc', 'suc de portocale', 'telina', 'ulei', 'unt', 'verdeata', 'visine']",32
405,1,Romania,"['apa minerala', 'branza vaci', 'cartof natur', 'cereale', 'faina', 'file de peste preparat', 'lapte', 'limonada', 'ou (crud)', 'ou fiert', 'paine prajita', 'patrunjel', 'unt', 'zahar']",14
406,1,Romania,"['branza vaci', 'cartofi preparati', 'ceapa', 'condimente', 'faina', 'fructe', 'marar', 'mazare verde', 'morcovi', 'ou (crud)', 'pasta de rosii', 'sare', 'ulei', 'unt', 'zahar']",15
407,1,Romania,"['apa', 'ardei', 'bors crud', 'branza', 'bulion de carne', 'carne de pasare', 'cartofi pai', 'castravete', 'ceapa', 'dovlecel', 'fasole verde', 'lapte', 'mar', 'miere de albine', 'morcovi', 'orez', 'paine', 'patrunjel radacina', 'pepene verde', 'piper', 'pulpa de pui preparata', 'rosie', 'sare', 'ulei', 'verdeata']",25
408,1,Romania,"['apa', 'bors crud', 'carne', 'ceapa', 'morcovi', 'orez', 'ou (crud)', 'patrunjel radacina', 'rosii in bulion', 'sare', 'suc', 'supa de oase', 'verdeata']",13
409,1,Romania,"['apa minerala', 'bors crud', 'carne', 'cartof natur', 'ceapa', 'dulceata', 'file de peste prajit', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pate', 'patrunjel radacina', 'rosii in bulion', 'sare', 'supa de oase', 'verdeata']",17
410,1,Romania,"['apa', 'bors crud', 'branza telemea', 'cabanos', 'carne', 'carne de porc', 'cascaval', 'ceai', 'ceapa', 'condimente', 'faina', 'fructe', 'marar', 'mazare verde', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pasta de rosii', 'paste fainoase', 'patrunjel radacina', 'rosii in bulion', 'salam', 'sare', 'supa de oase', 'ulei', 'verdeata']",27
411,1,Romania,"['ardei', 'ceapa', 'ciocolata', 'ciuperci', 'morcovi', 'ou (crud)', 'patrunjel', 'piper', 'rosie', 'sare', 'ulei']",11
412,1,Romania,"['ardei gras', 'biscuiti', 'branza oaie', 'bulion de rosii', 'cartofi', 'ceai', 'ceapa', 'lapte', 'mamaliga', 'morcovi', 'ou (crud)', 'piper', 'sare', 'telina', 'ulei', 'verdeata']",16
413,1,Romania,"['apa', 'apa plata', 'banana', 'bors crud', 'carne de porc', 'cartofi pai', 'ceapa', 'condimente', 'costita afumata', 'covrig', 'faina', 'fasole boabe', 'ketchup', 'mar', 'morcovi', 'nectarina', 'ou (crud)', 'paine', 'pastarnac', 'patrunjel radacina', 'pesmet', 'sare', 'suc', 'telina', 'ulei', 'verdeata', 'zahar']",27
414,1,Romania,"['apa', 'branza mozzarella', 'branza telemea', 'burta', 'ceai', 'ceapa', 'ciuperci', 'condimente', 'dafin, frunza', 'drojdie', 'faina', 'fructe', 'morcovi', 'otet', 'ou (crud)', 'paine', 'pasta de rosii', 'paste fainoase', 'piper', 'sare', 'sunca', 'ulei', 'unt', 'usturoi', 'zahar']",25
415,1,Romania,"['apa', 'bors crud', 'ceapa', 'costita afumata', 'fasole boabe', 'grisine', 'morcovi', 'ou fiert', 'paine', 'pasta de rosii', 'pastarnac', 'patrunjel radacina', 'piper', 'rosie', 'salam de vara', 'sare', 'telina', 'ulei', 'verdeata']",19
416,1,Romania,"['apa', 'ardei', 'ardei gras', 'baton cu cereale', 'branza telemea', 'bulion de rosii', 'carne de pasare', 'cartofi', 'ceai', 'ceapa', 'ciocolata', 'ficat pasare preparat', 'lapte', 'malai', 'masline', 'morcovi', 'paine', 'pate', 'piper', 'portocala', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata']",27
417,1,Romania,"['apa', 'branza', 'bulion de carne', 'ceapa', 'condimente', 'covrig', 'drojdie', 'faina', 'marar', 'miere de albine', 'morcovi', 'orez', 'otet', 'paine', 'pasta de rosii', 'piper', 'sare', 'ulei', 'unt', 'varza']",20
418,1,Romania,"['ardei gras', 'bulion de gaina', 'carne de pasare', 'carne de pui', 'cartofi', 'ceapa', 'cereale', 'ciocolata', 'condimente', 'faina', 'lapte', 'morcovi', 'paine', 'pasta de rosii', 'salata verde', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata', 'zeama de lamaie']",22
419,1,Romania,"['apa', 'biscuiti', 'cafea preparata', 'castravete', 'ceapa', 'covrig', 'fasole verde', 'marar', 'morcovi', 'paine', 'piper', 'sare', 'smantana', 'ulei', 'usturoi']",15
420,1,Romania,"['apa', 'ardei capia', 'bulion de rosii', 'carne de porc', 'carne de vita', 'carne de vitel', 'ceapa', 'mar', 'morcovi', 'orez', 'ou (crud)', 'patrunjel radacina', 'piper', 'salam', 'sare', 'telina', 'ulei', 'varza murata', 'verdeata', 'zeama de lamaie']",20
421,1,Romania,"['apa', 'ardei gras', 'banana', 'bors crud', 'branza telemea', 'branza vaci', 'cartofi', 'ceapa', 'cereale', 'condimente', 'copane de pui preparate', 'iaurt', 'lapte', 'morcovi', 'paine', 'paste fainoase', 'patrunjel radacina', 'piersica', 'rosie', 'sare', 'ulei', 'unt', 'verdeata']",23
422,1,Romania,"['apa', 'ardei gras', 'ardei rosu', 'banana', 'bomboana ciocolata', 'bulion de rosii', 'cacao', 'carne de porc', 'cartofi', 'ceapa', 'lapte', 'marar', 'miere de albine', 'morcovi', 'paine prajita', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",25
423,1,Romania,"['apa', 'ardei gras', 'branza', 'ceai', 'ceapa', 'condimente', 'covrig', 'faina', 'margarina', 'morcovi', 'ou (crud)', 'paine', 'sare', 'taitei', 'telina', 'ulei', 'verdeata']",17
424,1,Romania,"['apa', 'branza', 'branza vaci', 'bulion de rosii', 'ceapa', 'cereale', 'condimente', 'faina', 'fasole verde', 'fructe', 'lapte', 'marar', 'margarina', 'morcovi', 'ou (crud)', 'piper', 'rosie', 'sare', 'slanina', 'smantana', 'spaghete', 'ulei']",22
425,1,Romania,"['apa', 'boia', 'bors crud', 'ceapa', 'faina', 'inghetata', 'lapte batut', 'mamaliga', 'mar', 'ou (crud)', 'ou preparat', 'paine', 'salata verde', 'sare', 'smantana', 'verdeata']",16
426,1,Romania,"['apa', 'branza vaci', 'burta', 'cabanos', 'carne de porc', 'ceapa', 'ciocolata calda', 'dafin, frunza', 'faina', 'lapte', 'marar', 'mazare verde', 'morcovi', 'otet', 'ou (crud)', 'paine', 'pasta de rosii', 'piper', 'rosie', 'sare', 'ulei', 'usturoi']",22
427,1,Romania,"['amestec branza de vaci', 'apa', 'ardei gras', 'bors crud', 'cartofi', 'ceapa', 'cereale', 'fasole verde', 'lapte', 'morcovi', 'paine', 'patrunjel radacina', 'pepene', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",19
428,1,Romania,"['apa', 'ardei', 'carne de porc preparata', 'cartofi', 'ceapa', 'fasole verde', 'lapte', 'marar', 'morcovi', 'paine', 'piper', 'rosie', 'sare', 'smantana', 'ulei', 'unt']",16
429,1,Romania,"['apa', 'cartofi', 'cartofi pai', 'ceapa', 'inghetata', 'mar', 'morcovi', 'rosie', 'sare', 'telina', 'ulei', 'verdeata']",12
430,1,Romania,"['bors crud', 'branza topita', 'ceapa', 'ciocolata', 'fasole verde', 'fructe', 'gris', 'lapte', 'morcovi', 'paine', 'pasta de rosii', 'rosie', 'sare', 'suc de portocale', 'ulei', 'zahar']",16
431,1,Romania,"['apa', 'cascaval', 'ceapa', 'ciocolata', 'drojdie', 'faina', 'gulie', 'lapte', 'mamaliga', 'morcovi', 'ou (crud)', 'ou preparat', 'paine', 'salam', 'sare', 'smantana', 'strugure', 'telina', 'ulei', 'verdeata', 'zahar']",21
432,1,Romania,"['apa', 'ardei gras', 'bomboane', 'bors crud', 'cartofi', 'ceapa', 'fasole verde', 'inghetata', 'mici la gratar', 'morcovi', 'napolitana', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'slanina', 'telina', 'ulei', 'unt', 'varza', 'verdeata']",21
433,1,Romania,"['apa', 'biscuiti cu ciocolata', 'branza', 'cartofi pai', 'compot de caise', 'condimente', 'drojdie', 'faina', 'mici la gratar', 'paine', 'pasta de rosii', 'sare', 'suc', 'suc de fructe', 'ulei']",15
434,1,Romania,"['apa', 'ardei gras', 'bors crud', 'carne', 'carne de pasare', 'cartofi', 'cascaval', 'ceapa', 'condimente', 'faina', 'fasole verde', 'kiwi', 'lapte', 'morcovi', 'paine', 'pasta de rosii', 'patrunjel radacina', 'piper', 'rosie', 'salam', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",26
435,1,Romania,"['apa', 'bors crud', 'ceapa', 'costita afumata', 'faina', 'fasole boabe', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pastarnac', 'pate', 'patrunjel radacina', 'sare', 'telina', 'unt', 'verdeata', 'zahar']",19
436,1,Romania,"['apa', 'ardei gras', 'bors crud', 'capsuni', 'cartofi', 'cascaval', 'ceai', 'ceapa', 'crenvursti', 'faina', 'iaurt', 'lapte', 'morcovi', 'muschi preparat', 'ou (crud)', 'paine', 'patrunjel radacina', 'piept de pui preparat', 'rosie', 'sare', 'ulei', 'unt', 'verdeata', 'zahar']",24
437,1,Romania,"['apa', 'ardei gras', 'bulion de gaina', 'carne de pasare', 'carne de pasare preparata', 'carne de pui', 'cartofi pai', 'ceai', 'ceapa', 'condimente', 'faina', 'lapte', 'mar', 'marar', 'mazare verde', 'morcovi', 'paine', 'pasta de rosii', 'salam victoria', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",25
438,1,Romania,"['apa', 'ardei gras', 'biscuiti cu crema eugenia', 'ceapa', 'mamaliga', 'morcovi', 'paine', 'peste prajit', 'sare', 'taitei', 'telina', 'ulei', 'verdeata']",13
439,1,Romania,"['apa', 'arahide prajite cu sare', 'ardei', 'branza telemea', 'cacao', 'carnat preparat', 'carne', 'cartofi', 'ceapa', 'cereale', 'ciocolata', 'condimente', 'dovlecel', 'lapte', 'mar', 'morcovi', 'paine', 'paste fainoase', 'patrunjel', 'piper', 'rosie', 'saleuri', 'sare', 'telina', 'ulei', 'verdeata', 'vinete', 'zahar']",28
440,1,Romania,"['apa', 'bomboane', 'carne de porc', 'cartofi', 'faina', 'fructe', 'gem', 'lapte', 'napolitana', 'nuci (miez)', 'ou (crud)', 'paine', 'pesmet', 'peste preparat', 'sare', 'ulei', 'unt', 'zahar']",18
441,1,Romania,"['apa', 'biscuiti', 'carne', 'cartofi', 'ceapa', 'cereale', 'gris', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'paine', 'paine alba', 'piper', 'saleuri cu cascaval', 'sare', 'telina', 'ulei', 'unt', 'usturoi', 'verdeata']",21
442,1,Romania,"['apa', 'apa plata', 'banana', 'branza topita', 'carne de vitel', 'ceapa', 'cereale', 'chipsuri', 'ciocolata', 'iaurt', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'patrunjel radacina', 'sare', 'suc de portocale', 'telina', 'verdeata', 'zeama de lamaie']",21
443,1,Romania,"['apa minerala', 'apa plata', 'ardei gras', 'bors crud', 'cartofi', 'ceapa', 'fasole verde', 'friptura de vita', 'lapte', 'miere de albine', 'morcovi', 'ou fiert', 'paine graham', 'pasta de rosii', 'rosie', 'sare', 'suc natural', 'ulei', 'unt']",19
444,1,Romania,"['apa', 'bors crud', 'capsuni', 'cartofi', 'cascaval', 'ceai', 'ceapa', 'dovlecel', 'friptura de vitel', 'fructe', 'lapte', 'morcovi', 'paine', 'pate de pui', 'patrunjel radacina', 'rosie', 'sare', 'unt', 'verdeata']",19
445,1,Romania,"['apa', 'ardei gras', 'bulion de gaina', 'carne de pasare', 'cartofi pai', 'ceapa', 'ciocolata', 'morcovi', 'nectarina', 'paine', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'unt', 'verdeata']",17
446,1,Romania,"['apa', 'ardei', 'bors crud', 'branza', 'branza vaci', 'carne de porc', 'ceapa', 'cimbru', 'dovlecel', 'faina', 'fasole verde', 'iaurt mare', 'morcovi', 'ou (crud)', 'paine', 'parizer', 'pate', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",26
447,1,Romania,"['apa', 'ardei gras', 'bors crud', 'carne de pasare', 'cartofi', 'cartofi preparati', 'ceapa', 'cereale', 'chipsuri', 'fasole verde', 'lapte', 'morcovi', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",21
448,1,Romania,"['apa', 'bors crud', 'castravete murat', 'ceapa', 'costita afumata', 'fasole boabe', 'fasole verde prajita', 'fructe', 'fulgi de cereale', 'inghetata', 'lapte', 'morcovi', 'pastarnac', 'paste fainoase', 'patrunjel radacina', 'sare', 'telina', 'verdeata', 'zahar']",19
449,1,Romania,"['apa', 'apa minerala', 'ardei', 'bors crud', 'caise', 'castravete', 'ceapa', 'ciocolata', 'dovlecel', 'fasole boabe', 'fasole verde', 'icre', 'lapte batut', 'mar', 'morcovi', 'paine', 'pasta de rosii', 'pate', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'suc natural', 'ulei', 'verdeata', 'zeama de lamaie']",26
450,1,Romania,"['apa', 'bulion de carne', 'cascaval', 'ceapa', 'lapte', 'morcovi', 'orez', 'paine', 'para', 'piper', 'salam', 'sare', 'strugure', 'ulei']",14
451,1,Romania,"['apa', 'ardei', 'bors crud', 'cartofi', 'cas de oi', 'ceai', 'ceapa', 'dovlecel', 'fasole verde', 'mar', 'morcovi', 'otet', 'paine', 'patrunjel', 'patrunjel radacina', 'pepene', 'piersica', 'piper', 'rosie', 'sare', 'strugure', 'ulei', 'usturoi', 'verdeata', 'vinete']",25
452,1,Romania,"['apa', 'apa carbogazoasa', 'branza vaci', 'cartofi pai', 'ceai', 'corn', 'covrig', 'covrigei', 'ou preparat']",9
453,1,Romania,"['apa', 'ardei', 'banana', 'cacao', 'carnat de casa', 'ceapa', 'cimbru', 'lapte', 'mar', 'morcovi', 'paine', 'pasta de rosii', 'piper', 'rosie', 'sare', 'smantana', 'ulei', 'varza', 'verdeata', 'zahar']",20
454,1,Romania,"['apa', 'ardei gras', 'branza vaci', 'bulion de gaina', 'carne de pasare', 'cartof natur', 'ceapa', 'faina', 'fidea', 'friptura', 'gris', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'pepene verde', 'pesmet', 'sare', 'smantana', 'strugure', 'taitei', 'telina', 'ulei', 'unt', 'verdeata']",25
455,1,Romania,"['apa', 'ardei', 'bors crud', 'branza vaci', 'carne de porc', 'ceapa', 'cereale', 'condimente', 'dovlecel', 'faina', 'fasole verde', 'lapte', 'limonada', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'patrunjel radacina', 'peste', 'piper', 'rosie', 'sare', 'suc', 'sunca', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",30
456,1,Romania,"['apa', 'branza vaci', 'burta', 'ceai', 'ceapa', 'dafin, frunza', 'faina', 'mezeluri', 'morcovi', 'otet', 'ou (crud)', 'paine', 'piper', 'sare', 'unt', 'usturoi', 'zahar']",17
457,1,Romania,"['bors crud', 'carne', 'cartofi', 'ceapa', 'morcovi', 'orez', 'ou (crud)', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'piper', 'rosii in bulion', 'sare', 'supa de oase', 'ulei', 'verdeata']",16
458,1,Romania,"['apa', 'ardei gras', 'castravete', 'ceapa', 'chipsuri', 'fasole boabe', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'paine', 'piper', 'rosie', 'sare', 'ulei']",15
459,1,Romania,"['ardei gras', 'bulion de gaina', 'carne de pasare', 'ceai', 'ceapa', 'fructe', 'iaurt', 'inghetata', 'miere de albine', 'morcovi', 'paine', 'paine prajita', 'pasta de rosii', 'patrunjel', 'piper', 'sare', 'smantana', 'suc', 'taitei', 'telina', 'ulei', 'usturoi', 'verdeata', 'vinete']",24
460,1,Romania,"['apa', 'branza', 'branza vaci', 'bulion de rosii', 'carne de pui', 'carne de pui preparata', 'cartofi', 'cascaval', 'castravete murat', 'ceapa', 'condimente', 'faina', 'lapte', 'ou (crud)', 'paine', 'paste fainoase', 'pepene verde', 'pesmet', 'sare', 'ulei', 'unt', 'zahar']",22
461,1,Romania,"['apa', 'ardei gras', 'bomboana ciocolata', 'bors crud', 'branza topita', 'carnat de casa', 'carne de porc', 'carne de vita', 'cartofi', 'castravete murat', 'ceapa', 'cola', 'condimente', 'faina', 'ketchup', 'lipie arabeasca', 'mar', 'morcovi', 'paine', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'piper', 'rosie', 'salam', 'sare', 'ulei', 'varza', 'verdeata', 'zahar']",30
462,1,Romania,"['apa plata', 'ardei', 'ardei gras', 'bulion de gaina', 'caramele', 'carne de pasare', 'carne de porc', 'cartofi', 'ceai', 'ceai de plante', 'ceapa', 'cimbru', 'ciocolata (baton)', 'gris', 'lapte', 'lapte de vaca', 'mar', 'morcovi', 'ou (crud)', 'paine', 'piper', 'rosie', 'salam', 'sare', 'smantana', 'suc de portocale fresh', 'taitei', 'telina', 'ulei', 'unt', 'varza', 'verdeata']",32
463,1,Romania,"['apa plata', 'cascaval', 'ceai', 'cereale', 'corn', 'gogosar', 'inghetata', 'lapte', 'mar', 'paine', 'salam', 'sare', 'unt']",13
464,1,Romania,"['apa', 'apa minerala', 'chipsuri', 'dulciuri', 'inghetata', 'paine', 'parizer', 'suc natural']",8
465,1,Romania,"['apa', 'castravete murat', 'ceapa', 'ciolan afumat', 'conopida', 'dafin, frunza', 'fasole boabe', 'gogonele murate', 'gogosari murati', 'iaurt', 'morcovi', 'ou ochi', 'paine', 'pasta de rosii', 'pepene galben', 'piper', 'salam', 'sare', 'smantana', 'sunca', 'ulei']",21
466,1,Romania,"['apa', 'cartofi', 'cartofi pai', 'cereale', 'inghetata', 'lapte', 'mar', 'piept de pui preparat', 'sare', 'suc', 'unt']",11
467,1,Romania,"['apa', 'banana', 'cartofi preparati', 'corn']",4
468,1,Romania,"['apa', 'banana', 'carne de porc', 'cartofi', 'ceapa', 'faina', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'paine', 'patrunjel radacina', 'pesmet', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",21
469,1,Romania,"['apa', 'bors crud', 'carne de pui', 'cartofi', 'ceai', 'ceapa', 'gris', 'lapte', 'morcovi', 'paine', 'patrunjel', 'patrunjel radacina', 'rosie', 'sare', 'suc', 'unt', 'zahar']",17
470,1,Romania,"['apa', 'apa minerala', 'ardei gras', 'bors crud', 'branza', 'branza topita', 'cacao', 'cartofi', 'ceapa', 'ciocolata', 'drojdie', 'faina', 'fasole verde', 'gem', 'lapte', 'morcovi', 'napolitana', 'ou (crud)', 'paine', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'pepene verde', 'piper', 'rosie', 'sare', 'sticksuri', 'telina', 'ulei', 'varza', 'verdeata', 'zahar']",32
471,1,Romania,"['apa', 'bulion de carne', 'bulion de rosii', 'carne', 'ceapa', 'condimente', 'corn', 'faina', 'iaurt', 'lapte', 'lasagna', 'margarina', 'morcovi', 'orez', 'piper', 'pulpa de pui preparata', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'usturoi', 'verdeata', 'zahar']",24
472,1,Romania,"['apa', 'bors crud', 'branza', 'carne de pui', 'castravete', 'ceapa', 'condimente', 'costita afumata', 'faina', 'fasole boabe', 'lapte', 'marar', 'mazare verde', 'morcovi', 'napolitana', 'ou fiert', 'paine', 'pasta de rosii', 'pastarnac', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'verdeata']",25
473,1,Romania,"['apa', 'apa plata', 'ardei', 'ardei gras', 'bors crud', 'branza topita', 'cartofi', 'castravete murat', 'ceai', 'ceapa', 'chipsuri', 'crenvursti', 'dovlecel', 'fasole verde', 'lapte', 'morcovi', 'ou ciocolata kinder', 'paine', 'patrunjel radacina', 'rosie', 'salam de pui', 'sare', 'strugure', 'suc de portocale', 'unt', 'verdeata']",26
474,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bors crud', 'cartof natur', 'cartofi', 'ceai', 'ceapa', 'fasole verde', 'margarina', 'morcovi', 'otet', 'paine', 'patrunjel', 'patrunjel radacina', 'peste prajit', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",22
475,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bors crud', 'branza telemea', 'carne', 'cartofi', 'ceapa', 'condimente', 'fasole verde', 'lapte', 'mar', 'morcovi', 'paste fainoase', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",21
476,1,Romania,"['apa', 'ardei', 'ardei gras', 'bors crud', 'carne de porc', 'carne de vita la tava', 'cartofi', 'cas', 'castravete murat', 'ceai de plante', 'ceapa', 'cimbru', 'dulceata', 'lamaie', 'lapte', 'mamaliga', 'miere de albine', 'morcovi', 'paine', 'patrunjel radacina', 'piper', 'pufuleti', 'rosie', 'sare', 'suc de portocale', 'ulei', 'unt', 'varza', 'verdeata']",29
477,1,Romania,"['baton ciocolata cu biscuite', 'carne la gratar', 'cola', 'grapefruit', 'mar', 'strugure']",6
